Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG263 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG263_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG263_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41085187.0	6.2 Gbp	0.0	151.0	51.0	71.63512111931031	151.0	151	pass	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG264 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG264_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG264_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34314593.0	5.1 Gbp	0.0	151.0	48.0	77.74645749820937	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG264 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG264_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG264_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34314593.0	5.1 Gbp	0.0	151.0	48.0	79.48738974438444	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG265 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG265_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG265_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31956925.0	4.8 Gbp	0.0	151.0	47.0	77.35400511010481	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG265 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG265_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG265_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31956925.0	4.8 Gbp	0.0	151.0	47.0	79.29912250088161	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG266 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG266_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG266_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35628517.0	5.3 Gbp	0.0	151.0	46.0	84.23510004817498	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG266 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG266_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG266_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35628517.0	5.3 Gbp	0.0	151.0	46.0	85.4194676844484	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG267 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG267_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG267_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30391593.0	4.5 Gbp	0.0	151.0	44.0	83.40829325914294	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG267 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG267_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG267_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30391593.0	4.5 Gbp	0.0	151.0	44.0	84.75756014646159	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG268 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG268_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG268_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31513923.0	4.7 Gbp	0.0	151.0	44.0	88.39146497789531	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG268 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG268_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG268_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31513923.0	4.7 Gbp	0.0	151.0	44.0	89.85278117297906	151.0	151	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG270 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG270_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG270_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40319761.0	6 Gbp	0.0	151.0	46.0	67.44082402907905	151.0	151	pass	pass	pass	pass	warn	fail	pass	pass	warn	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG270 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG270_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG270_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40319761.0	6 Gbp	0.0	151.0	46.0	70.64548381131777	151.0	151	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG271 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG271_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG271_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42339064.0	6.3 Gbp	0.0	151.0	45.0	65.2451701144086	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	warn	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG271 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG271_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG271_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42339064.0	6.3 Gbp	0.0	151.0	45.0	67.84977518313401	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG272 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG272_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG272_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26371821.0	3.9 Gbp	0.0	151.0	44.0	71.88772166876522	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG273 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG273_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG273_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34427488.0	5.1 Gbp	0.0	151.0	46.0	81.56212291533669	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG273 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG273_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG273_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34427488.0	5.1 Gbp	0.0	151.0	46.0	82.75718761547212	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG274 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG274_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG274_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35604897.0	5.3 Gbp	0.0	151.0	45.0	88.30913876383025	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG274 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG274_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG274_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35604897.0	5.3 Gbp	0.0	151.0	45.0	89.07844373648008	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG275 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG275_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG275_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37369713.0	5.6 Gbp	0.0	151.0	45.0	69.67057564879518	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG275 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG275_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG275_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37369713.0	5.6 Gbp	0.0	151.0	45.0	71.59067717498444	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG276 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG276_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG276_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24408930.0	3.6 Gbp	0.0	151.0	45.0	75.24662736647583	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG276 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG276_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG276_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24408930.0	3.6 Gbp	0.0	151.0	45.0	77.10691886843475	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG277 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG277_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG277_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30857616.0	4.6 Gbp	0.0	151.0	44.0	66.6690319164385	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG277 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG277_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG277_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30857616.0	4.6 Gbp	0.0	151.0	44.0	68.46401550953962	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG278 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG278_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG278_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36821334.0	5.5 Gbp	0.0	151.0	44.0	79.16514951766423	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG278 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG278_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG278_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36821334.0	5.5 Gbp	0.0	151.0	45.0	80.3998669656596	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG279 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG279_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG279_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37921653.0	5.7 Gbp	0.0	151.0	47.0	85.77780698160328	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG279 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG279_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG279_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37921653.0	5.7 Gbp	0.0	151.0	47.0	87.08551154818255	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG280 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG280_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG280_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22895091.0	3.4 Gbp	0.0	151.0	47.0	85.36798864305511	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG280 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG280_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG280_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22895091.0	3.4 Gbp	0.0	151.0	47.0	86.71050433933725	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG281 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG281_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG281_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26379304.0	3.9 Gbp	0.0	151.0	47.0	81.22887823509889	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG281 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG281_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG281_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26379304.0	3.9 Gbp	0.0	151.0	47.0	82.49225402446714	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG282 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG282_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG282_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52873778.0	7.9 Gbp	0.0	151.0	45.0	74.36288433195355	151.0	151	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG282 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG282_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG282_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52873778.0	7.9 Gbp	0.0	151.0	45.0	76.4434576377284	151.0	151	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG283 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG283_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG283_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51375003.0	7.7 Gbp	0.0	151.0	45.0	81.36114000607434	151.0	151	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG283 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG283_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG283_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51375003.0	7.7 Gbp	0.0	151.0	45.0	82.9812151244949	151.0	151	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG284 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG284_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG284_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24613371.0	3.7 Gbp	0.0	151.0	47.0	88.14096120838082	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG284 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG284_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG284_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24613371.0	3.7 Gbp	0.0	151.0	47.0	89.1428128443259	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG285 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG285_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG285_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25405008.0	3.8 Gbp	0.0	151.0	49.0	89.13001626363607	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG285 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG285_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG285_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25405008.0	3.8 Gbp	0.0	151.0	49.0	90.75622148465327	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG286 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG286_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG286_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26653564.0	4 Gbp	0.0	151.0	45.0	81.7185140488302	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG286 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG286_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG286_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26653564.0	4 Gbp	0.0	151.0	45.0	83.24709271524186	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG287 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG287_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG287_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50936375.0	7.6 Gbp	0.0	151.0	46.0	67.98693928561306	151.0	151	pass	pass	pass	pass	warn	warn	pass	pass	warn	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG287 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG287_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG287_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50936375.0	7.6 Gbp	0.0	151.0	46.0	70.92188115676925	151.0	151	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG288 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG288_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG288_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28170522.0	4.2 Gbp	0.0	151.0	47.0	82.72028533372007	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG288 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG288_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG288_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28170522.0	4.2 Gbp	0.0	151.0	47.0	84.0331163507737	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG289 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG289_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG289_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31280469.0	4.7 Gbp	0.0	151.0	44.0	83.5956900154221	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
